day,hour,amount,isfraud,type_CASH_OUT,type_TRANSFER,nameorig_C,namedest_C,namedest_M
10,12,20361.81,0,0,0,1,0,1
27,12,729078.34,1,1,0,1,1,0
4,23,56745.14,1,1,0,1,1,0
6,22,14228.7,0,0,0,1,0,1
13,13,6649.47,0,0,0,1,0,1
1,15,8265.58,0,0,0,1,0,1
23,20,12958.45,0,0,0,1,0,1
17,18,28158.11,0,1,0,1,1,0
28,15,803441.31,1,0,1,1,1,0
10,11,780580.4,0,0,1,1,1,0
7,18,102767.87,0,0,0,1,1,0
14,10,3953241.98,0,0,1,1,1,0
13,13,894.97,0,1,0,1,1,0
1,15,59385.67,1,0,1,1,1,0
2,16,286769.85,0,1,0,1,1,0
2,13,259778.24,0,1,0,1,1,0
6,19,15459.57,0,0,0,1,0,1
11,18,25759.02,0,0,0,1,0,1
8,23,23813.78,0,0,0,1,1,0
10,10,4174.59,0,0,0,1,0,1
1,19,294472.93,0,0,0,1,1,0
7,19,69803.78,0,1,0,1,1,0
11,11,40.12,0,0,0,1,0,1
14,12,5338.11,0,0,0,1,0,1
15,11,61846.0,0,0,0,1,1,0
13,23,12945.56,0,0,0,1,0,1
5,2,1155819.58,1,1,0,1,1,0
12,11,126014.03,0,0,0,1,1,0
1,9,119734.91,0,0,0,1,1,0
12,6,395531.72,1,0,1,1,1,0
12,13,345034.95,0,1,0,1,1,0
11,13,437495.14,0,1,0,1,1,0
13,16,342124.91,0,1,0,1,1,0
6,11,562103.0,0,1,0,1,1,0
9,12,14601.97,0,0,0,1,0,1
16,23,105254.18,0,1,0,1,1,0
21,7,1205760.86,1,1,0,1,1,0
1,11,361623.48,0,0,0,1,1,0
8,18,351991.02,0,1,0,1,1,0
14,15,19779.43,0,1,0,1,1,0
13,12,6637.41,0,0,0,1,0,1
28,12,619502.08,1,0,1,1,1,0
5,15,3595911.39,1,0,1,1,1,0
7,18,9369.2,0,0,0,1,0,1
8,3,211721.9,1,1,0,1,1,0
2,14,2717.57,0,0,0,1,1,0
8,22,110366.59,0,1,0,1,1,0
29,15,1732.46,0,0,0,1,0,1
14,9,477623.37,0,1,0,1,1,0
2,16,327316.47,0,0,0,1,1,0
21,17,10000000.0,1,0,1,1,1,0
10,10,16103.66,0,0,0,1,0,1
7,22,24342.95,0,0,0,1,1,0
7,18,155223.98,0,1,0,1,1,0
9,24,16223.7,0,0,0,1,0,1
31,15,444898.97,1,1,0,1,1,0
10,15,191226.8,0,0,0,1,1,0
12,19,876197.66,0,0,1,1,1,0
1,11,922.85,0,0,0,1,0,1
11,15,289757.51,0,1,0,1,1,0
7,16,10000000.0,1,1,0,1,1,0
15,9,11732.44,0,0,0,1,1,0
18,3,2068313.94,1,0,1,1,1,0
8,14,8855.43,0,0,0,1,0,1
9,19,19808.33,0,0,0,1,0,1
11,14,107876.61,0,0,0,1,1,0
14,15,128858.46,0,0,0,1,1,0
17,16,220435.72,0,0,0,1,1,0
10,20,5173.74,0,0,0,1,0,1
26,6,228803.98,1,0,1,1,1,0
8,18,561149.9,1,1,0,1,1,0
6,11,151831.37,0,1,0,1,1,0
15,23,5931.27,0,0,0,1,0,1
21,23,3708.74,0,0,0,1,0,1
8,14,427802.72,0,1,0,1,1,0
6,18,14439.49,0,0,0,1,0,1
3,9,157610.11,1,1,0,1,1,0
26,9,112363.33,1,0,1,1,1,0
6,15,299885.5,0,0,0,1,1,0
16,18,4113356.69,0,0,1,1,1,0
10,9,74447.11,1,0,1,1,1,0
22,15,108994.49,1,1,0,1,1,0
15,19,415667.03,0,0,0,1,1,0
10,21,9127.55,0,0,0,1,0,1
9,20,296699.39,1,0,1,1,1,0
11,20,279916.31,0,1,0,1,1,0
17,15,169155.07,0,0,1,1,1,0
3,20,1858515.57,1,1,0,1,1,0
12,20,265675.93,0,0,0,1,1,0
8,16,88121.98,0,1,0,1,1,0
10,23,6491.39,0,0,0,1,0,1
11,11,592.72,0,0,0,1,0,1
15,15,15167.12,0,0,0,1,0,1
8,10,452644.23,0,1,0,1,1,0
9,17,5217.02,0,0,0,1,0,1
13,12,7403.18,0,0,0,1,0,1
17,3,10000000.0,1,1,0,1,1,0
26,10,298754.96,1,0,1,1,1,0
2,15,501324.34,0,0,1,1,1,0
17,18,14999.76,0,1,0,1,1,0
27,7,2391612.36,1,0,1,1,1,0
2,12,15559.81,0,1,0,1,1,0
12,10,192403.58,0,1,0,1,1,0
6,17,219505.67,0,1,0,1,1,0
1,16,135887.48,0,0,0,1,1,0
14,20,122523.73,0,0,0,1,1,0
8,20,3671853.86,1,1,0,1,1,0
7,17,132371.59,0,1,0,1,1,0
8,12,14247.02,0,0,0,1,0,1
9,11,19026.98,0,1,0,1,1,0
25,14,55205.56,0,0,0,1,1,0
6,22,127590.09,0,1,0,1,1,0
8,14,22955.07,0,0,0,1,0,1
7,16,3006.62,0,0,0,1,1,0
10,11,4333.5,0,0,0,1,0,1
2,16,256870.43,0,1,0,1,1,0
9,13,9943.22,0,0,0,1,0,1
1,14,269789.04,0,0,0,1,1,0
7,18,192440.03,0,1,0,1,1,0
19,6,4626269.69,1,0,1,1,1,0
11,13,21337.09,0,0,0,1,0,1
1,20,5950.57,0,0,0,1,0,1
6,14,562517.5,0,1,0,1,1,0
7,13,344914.34,0,0,1,1,1,0
17,13,638827.8,0,0,1,1,1,0
13,12,187618.62,0,0,0,1,1,0
20,19,71511.19,1,0,1,1,1,0
13,20,20786.93,0,1,0,1,1,0
1,6,17246.0,1,1,0,1,1,0
30,13,211647.05,0,1,0,1,1,0
17,19,21623.64,0,0,0,1,1,0
9,17,40932.26,0,1,0,1,1,0
2,16,339091.63,0,1,0,1,1,0
16,11,15171.54,0,1,0,1,1,0
1,16,290711.31,0,1,0,1,1,0
2,12,272370.73,0,0,1,1,1,0
8,12,3352.72,0,0,0,1,0,1
14,19,172592.34,0,1,0,1,1,0
19,9,5429153.98,1,0,1,1,1,0
10,15,10926.65,0,0,0,1,0,1
22,18,39773.04,0,0,0,1,0,1
8,9,7239.7,0,0,0,1,0,1
28,13,169276.46,0,0,0,1,1,0
17,11,196580.83,0,1,0,1,1,0
16,16,243128.35,0,0,0,1,1,0
6,19,23392.79,0,0,0,1,0,1
9,9,23488.44,0,0,1,1,1,0
11,19,278553.27,0,0,0,1,1,0
12,16,117513.16,0,0,0,1,1,0
2,16,365932.34,0,1,0,1,1,0
7,15,10856.21,0,0,0,1,0,1
2,18,120164.41,0,1,0,1,1,0
8,11,1494831.65,1,1,0,1,1,0
14,19,79353.33,0,1,0,1,1,0
2,22,82971.91,1,0,1,1,1,0
14,19,1516.55,0,0,0,1,0,1
1,16,155070.37,0,0,0,1,1,0
13,19,112139.09,0,1,0,1,1,0
9,10,8247.09,0,0,0,1,0,1
2,19,221426.5,0,0,1,1,1,0
16,20,254765.86,0,0,1,1,1,0
11,13,128886.86,0,1,0,1,1,0
12,15,102885.2,0,1,0,1,1,0
2,19,11134.2,0,0,0,1,0,1
19,4,41679.04,0,0,0,1,0,1
10,16,220879.45,0,1,0,1,1,0
23,16,27613.23,0,0,0,1,1,0
16,14,7466.12,1,0,1,1,1,0
10,13,111736.9,0,1,0,1,1,0
14,16,297038.54,0,0,0,1,1,0
14,9,1226711.54,0,0,1,1,1,0
2,18,63237.46,0,0,0,1,1,0
13,19,255938.47,0,1,0,1,1,0
9,15,682063.33,1,0,1,1,1,0
17,10,582060.29,0,1,0,1,1,0
16,1,9408.35,0,0,0,1,0,1
12,20,53740.98,0,0,0,1,1,0
12,19,924912.26,1,1,0,1,1,0
1,14,674791.94,0,1,0,1,1,0
8,18,13450.21,0,1,0,1,1,0
17,11,246603.89,0,1,0,1,1,0
17,10,218219.63,0,1,0,1,1,0
17,17,29360.28,0,0,0,1,0,1
7,16,237290.44,0,1,0,1,1,0
20,13,99902.05,0,1,0,1,1,0
18,16,313697.44,1,1,0,1,1,0
12,2,5494862.93,1,0,1,1,1,0
9,13,188473.09,1,1,0,1,1,0
10,3,555731.98,1,0,1,1,1,0
1,8,107176.1,0,1,0,1,1,0
19,24,30548.46,1,0,1,1,1,0
30,24,57040.65,1,1,0,1,1,0
1,14,10285.51,0,0,0,1,0,1
14,23,1495203.8,1,0,1,1,1,0
10,16,1454888.86,1,0,1,1,1,0
13,14,311682.88,0,0,1,1,1,0
13,18,342177.82,0,0,1,1,1,0
8,15,144268.06,0,0,1,1,1,0
7,10,141837.8,1,0,1,1,1,0
7,18,835.33,0,0,0,1,0,1
1,18,6804.71,0,0,1,1,1,0
23,23,407907.34,1,1,0,1,1,0
9,16,17799.41,0,0,0,1,0,1
14,14,62919.62,0,1,0,1,1,0
15,16,84721.74,0,1,0,1,1,0
7,18,221220.23,0,1,0,1,1,0
11,20,134472.26,0,1,0,1,1,0
24,4,227231.78,1,0,1,1,1,0
15,9,30207.65,0,1,0,1,1,0
7,20,1585.4,0,0,0,1,1,0
17,18,22229.34,0,0,0,1,1,0
2,19,253502.48,0,0,0,1,1,0
17,20,15359.4,0,0,0,1,0,1
20,12,155926.42,1,1,0,1,1,0
10,12,33498.7,0,1,0,1,1,0
16,18,35002.33,0,1,0,1,1,0
10,22,11698.71,0,0,0,1,0,1
11,22,387697.48,0,0,1,1,1,0
18,16,1346264.61,1,0,1,1,1,0
7,2,322329.78,1,1,0,1,1,0
17,11,117683.42,1,1,0,1,1,0
14,12,399616.02,0,0,0,1,1,0
5,23,306598.43,0,1,0,1,1,0
14,18,395577.21,0,1,0,1,1,0
16,10,1634184.04,1,0,1,1,1,0
11,16,278911.3,0,0,1,1,1,0
20,4,998086.61,1,0,1,1,1,0
9,16,204244.65,0,1,0,1,1,0
13,13,4028.5,0,0,0,1,0,1
12,17,23131.52,0,0,0,1,0,1
15,12,309378.38,0,1,0,1,1,0
7,16,141508.56,1,1,0,1,1,0
3,13,37720.99,1,1,0,1,1,0
29,18,166891.51,1,0,1,1,1,0
22,4,218350.42,1,1,0,1,1,0
9,19,299315.74,0,0,1,1,1,0
8,15,1149.66,0,1,0,1,1,0
8,4,976830.22,1,1,0,1,1,0
8,20,183636.38,0,1,0,1,1,0
6,13,290112.4,0,0,0,1,1,0
1,20,156998.82,0,1,0,1,1,0
2,20,19961.85,0,0,1,1,1,0
1,12,484977.63,0,0,0,1,1,0
29,8,2254417.02,1,1,0,1,1,0
14,23,300935.0,0,0,1,1,1,0
6,14,252934.41,0,0,1,1,1,0
25,16,458361.83,1,0,1,1,1,0
16,10,66448.82,0,1,0,1,1,0
15,20,19262.14,0,0,0,1,1,0
8,19,7886.6,0,0,0,1,1,0
17,16,171264.47,0,0,0,1,1,0
6,19,34268.46,0,0,1,1,1,0
17,11,171880.67,1,1,0,1,1,0
27,20,228751.77,1,1,0,1,1,0
16,20,12796.39,0,0,0,1,0,1
7,19,172849.75,0,0,0,1,1,0
10,5,167060.63,1,1,0,1,1,0
25,16,1798215.73,1,0,1,1,1,0
16,19,284000.25,1,0,1,1,1,0
17,4,2641674.43,1,0,1,1,1,0
2,9,386896.34,0,0,0,1,1,0
26,17,4179.84,0,0,0,1,0,1
11,13,134633.23,0,1,0,1,1,0
15,10,5391.23,0,0,0,1,0,1
1,12,66674.46,0,1,0,1,1,0
15,19,185130.01,0,1,0,1,1,0
8,12,123016.08,0,1,0,1,1,0
17,13,1488590.9,0,0,1,1,1,0
8,12,3554.94,0,0,0,1,0,1
16,22,16126.21,0,0,0,1,0,1
16,16,233043.02,0,0,0,1,1,0
7,18,297490.58,0,1,0,1,1,0
29,8,10000000.0,1,1,0,1,1,0
12,16,1896481.78,0,0,1,1,1,0
16,21,8536.13,0,0,0,1,0,1
31,12,417129.11,1,1,0,1,1,0
15,9,16011.07,0,0,0,1,0,1
9,13,142812.2,0,1,0,1,1,0
1,20,96342.64,0,0,0,1,1,0
17,13,17104.28,0,0,0,1,0,1
10,19,203675.48,0,1,0,1,1,0
12,2,10000000.0,1,1,0,1,1,0
20,20,1048.63,1,0,1,1,1,0
12,7,5926745.36,1,0,1,1,1,0
1,14,376.72,0,0,0,1,0,1
17,19,172069.87,0,0,0,1,1,0
15,12,206622.47,0,1,0,1,1,0
3,17,215.83,1,1,0,1,1,0
13,11,48544.03,0,1,0,1,1,0
1,24,1832.54,0,0,0,1,0,1
9,11,263561.83,0,1,0,1,1,0
22,14,6303.49,0,0,0,1,1,0
16,15,518037.12,0,1,0,1,1,0
1,18,783.15,0,0,0,1,1,0
10,20,13051.34,0,0,0,1,0,1
11,13,225667.6,0,1,0,1,1,0
11,15,403903.84,0,0,1,1,1,0
16,14,293821.29,0,0,0,1,1,0
16,13,9269.06,0,0,0,1,1,0
2,19,321414.71,0,0,0,1,1,0
17,16,728615.66,0,0,1,1,1,0
8,12,41320.95,0,1,0,1,1,0
14,12,9613.47,0,0,0,1,0,1
11,9,24381.02,0,1,0,1,1,0
6,15,350018.6,0,1,0,1,1,0
13,20,15935.02,0,0,0,1,0,1
6,17,463738.96,0,1,0,1,1,0
7,14,99475.8,0,1,0,1,1,0
15,23,305722.1,0,0,0,1,1,0
10,16,148132.77,0,1,0,1,1,0
11,21,282427.34,0,0,1,1,1,0
8,2,176700.12,1,1,0,1,1,0
6,11,385897.36,0,0,0,1,1,0
8,13,351862.48,0,1,0,1,1,0
15,23,10000000.0,1,1,0,1,1,0
21,12,11617.79,0,0,0,1,0,1
11,17,317065.63,0,0,0,1,1,0
17,16,4598089.88,1,0,1,1,1,0
1,15,329464.06,0,0,0,1,1,0
17,10,224753.94,0,0,0,1,1,0
13,20,1855.47,0,0,0,1,0,1
12,17,148065.26,0,1,0,1,1,0
10,11,64541.37,0,0,0,1,1,0
16,13,345224.33,0,1,0,1,1,0
24,20,151715.39,1,1,0,1,1,0
29,18,3574316.05,1,1,0,1,1,0
30,9,24132.05,0,0,0,1,0,1
10,15,193171.98,0,0,0,1,1,0
17,17,46288.17,0,1,0,1,1,0
19,7,100840.93,1,0,1,1,1,0
9,21,18281.36,0,0,0,1,0,1
10,14,53393.07,0,1,0,1,1,0
1,9,21922.0,1,1,0,1,1,0
9,19,3200.54,0,0,0,1,0,1
2,20,238733.34,0,0,0,1,1,0
25,7,333390.18,1,0,1,1,1,0
13,17,34648.42,0,0,0,1,0,1
17,18,251012.66,0,1,0,1,1,0
29,22,715662.13,1,1,0,1,1,0
16,14,135735.04,0,0,0,1,1,0
12,12,200474.29,0,1,0,1,1,0
27,13,46780.19,0,1,0,1,1,0
12,11,120580.14,0,0,0,1,1,0
22,18,30364.41,0,1,0,1,1,0
2,18,198121.46,0,0,0,1,1,0
1,17,9030.39,0,0,0,1,0,1
22,18,1752606.15,1,1,0,1,1,0
2,20,79932.33,0,1,0,1,1,0
14,13,25411.06,0,0,0,1,0,1
9,16,1475727.87,0,0,1,1,1,0
9,16,172007.49,0,1,0,1,1,0
6,13,81318.45,0,1,0,1,1,0
5,14,93732.16,1,1,0,1,1,0
10,17,37357.32,1,0,1,1,1,0
11,12,75953.54,0,0,1,1,1,0
10,15,110048.61,0,0,0,1,1,0
10,15,5452.22,0,0,0,1,0,1
3,20,2026529.56,1,1,0,1,1,0
12,5,48412.47,1,0,1,1,1,0
14,13,4935.75,0,0,0,1,0,1
6,18,13879.93,0,0,0,1,0,1
15,9,10122.19,0,1,0,1,1,0
13,12,32920.03,0,0,0,1,0,1
6,12,267522.44,0,0,0,1,1,0
6,7,1848199.45,1,1,0,1,1,0
6,19,240169.65,0,0,0,1,1,0
16,15,171247.96,0,1,0,1,1,0
6,9,128773.62,0,1,0,1,1,0
27,17,19646.09,1,1,0,1,1,0
17,1,30085.1,0,1,0,1,1,0
17,24,398724.6,1,0,1,1,1,0
7,10,300195.91,0,1,0,1,1,0
7,11,228261.91,0,1,0,1,1,0
7,13,7395.03,0,0,0,1,0,1
19,18,1463764.35,1,1,0,1,1,0
17,19,165222.14,0,0,0,1,1,0
13,17,9507.06,0,0,0,1,0,1
8,14,16752.16,0,0,0,1,0,1
1,10,1765.77,0,0,0,1,1,0
9,20,160444.53,0,0,0,1,1,0
11,16,67374.73,0,0,0,1,1,0
20,2,167806.93,1,0,1,1,1,0
1,16,276450.8,0,1,0,1,1,0
16,17,2202.63,0,0,0,1,0,1
20,13,12360.9,0,0,0,1,0,1
9,14,296086.04,0,0,0,1,1,0
14,20,389128.35,0,0,0,1,1,0
2,19,7782.2,0,0,0,1,0,1
8,11,9321.63,0,0,0,1,0,1
15,21,302016.61,0,1,0,1,1,0
17,12,57227.49,0,0,1,1,1,0
14,16,251028.04,0,1,0,1,1,0
14,17,5000.0,0,0,0,1,1,0
15,16,199144.47,0,1,0,1,1,0
29,9,8104557.88,1,0,1,1,1,0
13,20,6647155.99,1,1,0,1,1,0
1,10,15810.06,0,0,0,1,0,1
17,19,3777.74,0,0,0,1,0,1
15,13,1023356.77,1,0,1,1,1,0
7,9,205884.67,0,1,0,1,1,0
31,10,156396.46,1,0,1,1,1,0
8,19,5163.04,0,1,0,1,1,0
6,7,426532.4,1,0,1,1,1,0
25,1,1396824.94,1,1,0,1,1,0
2,17,1270564.34,1,0,1,1,1,0
10,14,73876.68,0,1,0,1,1,0
12,19,242026.45,0,0,0,1,1,0
23,12,2022162.61,0,0,1,1,1,0
8,19,918.46,0,0,0,1,0,1
12,19,9082.61,0,0,0,1,0,1
21,24,3018810.85,1,0,1,1,1,0
1,19,4891.94,0,0,0,1,0,1
8,13,267282.72,0,0,0,1,1,0
11,15,327076.21,0,1,0,1,1,0
27,24,468638.03,1,0,1,1,1,0
14,1,1467324.96,1,1,0,1,1,0
15,14,170842.53,0,1,0,1,1,0
11,20,342980.01,0,0,1,1,1,0
16,22,1403.48,0,0,0,1,0,1
6,9,247989.81,0,1,0,1,1,0
6,17,309819.04,0,0,1,1,1,0
6,8,3062506.58,1,0,1,1,1,0
17,13,670.1,0,0,0,1,0,1
10,18,17687.99,0,0,0,1,0,1
10,3,1128131.99,1,0,1,1,1,0
13,14,107822.22,0,0,0,1,1,0
12,18,67366.79,0,1,0,1,1,0
9,23,190948.71,0,1,0,1,1,0
1,12,313366.4,0,1,0,1,1,0
18,13,19729.68,1,0,1,1,1,0
4,20,1461930.03,1,1,0,1,1,0
10,14,22341.71,0,0,0,1,0,1
17,10,1877560.4,0,0,1,1,1,0
9,1,159.5,0,0,0,1,0,1
14,10,58664.09,0,1,0,1,1,0
1,15,34299.11,0,0,0,1,0,1
15,9,182013.34,0,0,0,1,1,0
6,11,24231.84,0,0,0,1,0,1
7,12,8310.59,0,0,0,1,0,1
6,9,1864022.05,1,0,1,1,1,0
13,14,97209.3,0,1,0,1,1,0
1,18,364589.75,0,1,0,1,1,0
11,22,557116.37,0,0,1,1,1,0
16,10,1447.58,0,0,0,1,0,1
1,13,14074.86,0,0,0,1,0,1
4,24,8267760.5,1,0,1,1,1,0
12,13,135129.69,0,0,0,1,1,0
13,12,143743.78,0,1,0,1,1,0
8,17,164213.17,1,0,1,1,1,0
14,24,4219.96,0,0,0,1,0,1
12,6,201511.93,1,1,0,1,1,0
16,16,2470.06,0,0,0,1,0,1
12,19,238802.52,0,0,0,1,1,0
2,22,118928.98,0,1,0,1,1,0
1,14,16039.87,0,0,0,1,1,0
14,13,10024.84,0,0,0,1,0,1
16,17,306920.64,0,0,0,1,1,0
6,5,99793.9,1,0,1,1,1,0
18,6,537641.8,1,0,1,1,1,0
12,19,10410.79,0,0,0,1,0,1
11,10,302525.11,0,1,0,1,1,0
2,20,1918.89,0,0,0,1,0,1
1,13,102838.92,0,1,0,1,1,0
15,13,175757.78,0,0,0,1,1,0
15,18,222501.19,0,1,0,1,1,0
13,13,43104.57,0,0,0,1,0,1
15,18,10787.09,0,0,0,1,0,1
9,16,5032.09,0,0,0,1,0,1
7,14,111089.31,0,1,0,1,1,0
6,23,59419.06,0,0,0,1,1,0
14,12,13938.94,0,0,0,1,0,1
2,18,306374.37,0,0,1,1,1,0
6,21,11538.07,0,0,0,1,0,1
23,23,407907.34,1,0,1,1,1,0
13,12,141737.02,0,1,0,1,1,0
29,9,5878693.02,0,0,1,1,1,0
2,19,198325.33,0,0,0,1,1,0
10,10,128043.32,0,0,0,1,1,0
7,17,1533798.48,1,0,1,1,1,0
16,13,332697.55,0,0,0,1,1,0
12,16,18161.97,0,0,0,1,0,1
17,19,154206.09,0,1,0,1,1,0
13,22,1868438.44,1,0,1,1,1,0
10,19,251311.13,0,1,0,1,1,0
11,19,151539.5,0,1,0,1,1,0
14,12,21036.6,0,1,0,1,1,0
14,10,127487.06,0,0,0,1,1,0
1,15,269619.3,0,1,0,1,1,0
15,18,305131.45,0,1,0,1,1,0
31,4,200482.72,1,0,1,1,1,0
12,15,127415.16,0,1,0,1,1,0
12,24,7214.17,0,0,0,1,0,1
13,12,577145.28,0,0,1,1,1,0
28,8,47311.41,0,1,0,1,1,0
7,23,8208.02,0,0,0,1,0,1
9,13,19725.25,0,0,0,1,0,1
9,20,5894.23,0,0,0,1,1,0
1,11,10004.34,0,0,0,1,0,1
23,12,183850.48,0,1,0,1,1,0
12,13,422433.88,0,1,0,1,1,0
13,9,77875.27,0,1,0,1,1,0
21,12,43542.56,0,1,0,1,1,0
16,19,81407.39,0,0,0,1,1,0
24,12,260177.88,0,1,0,1,1,0
4,18,1182557.97,1,0,1,1,1,0
29,22,21358.8,1,1,0,1,1,0
11,20,337909.33,0,0,0,1,1,0
29,9,132092.37,0,1,0,1,1,0
14,14,385660.84,0,0,0,1,1,0
2,13,4109.6,0,0,0,1,0,1
15,21,66996.28,0,1,0,1,1,0
15,13,10541.32,0,0,0,1,0,1
5,10,1409248.64,1,1,0,1,1,0
22,18,4715.91,0,0,0,1,0,1
24,3,24424.67,1,0,1,1,1,0
11,16,174214.99,0,0,0,1,1,0
2,20,11622.07,0,0,0,1,0,1
2,18,281459.61,0,0,0,1,1,0
13,14,23550.26,0,0,0,1,0,1
7,10,4624.63,0,0,0,1,0,1
16,20,36705.29,0,0,0,1,0,1
13,13,300.48,0,0,0,1,0,1
8,17,9274.5,0,0,0,1,0,1
5,1,4454632.3,1,0,1,1,1,0
8,21,186713.08,0,0,0,1,1,0
9,13,475315.61,1,0,1,1,1,0
23,14,1068398.61,1,1,0,1,1,0
1,12,24554.76,0,0,0,1,0,1
24,17,50282.8,0,0,0,1,1,0
2,11,154320.54,0,0,0,1,1,0
6,18,111793.19,0,1,0,1,1,0
16,17,778783.16,0,0,1,1,1,0
4,17,43928.31,1,0,1,1,1,0
10,21,159067.11,0,0,0,1,1,0
7,11,370568.08,0,1,0,1,1,0
17,16,363494.92,0,0,0,1,1,0
12,8,177022.52,1,1,0,1,1,0
16,18,12832.68,0,0,0,1,0,1
15,20,4783.69,0,0,0,1,0,1
13,24,196961.79,0,1,0,1,1,0
7,9,3674.02,0,0,0,1,0,1
7,20,159172.88,0,0,0,1,1,0
17,9,309012.52,0,1,0,1,1,0
9,18,4365.01,0,1,0,1,1,0
8,11,155846.96,0,1,0,1,1,0
6,10,11878.28,0,1,0,1,1,0
1,22,3146.78,0,0,0,1,0,1
17,20,8629.32,0,0,0,1,0,1
16,20,167568.36,0,1,0,1,1,0
10,12,41832.97,0,0,0,1,0,1
18,17,19421.77,1,0,1,1,1,0
22,12,2625132.51,1,0,1,1,1,0
2,11,14587.76,0,0,0,1,0,1
14,15,55906.74,0,1,0,1,1,0
16,12,533574.73,0,1,0,1,1,0
29,19,67367.39,0,1,0,1,1,0
11,16,181239.14,0,0,0,1,1,0
2,18,23282.77,0,0,0,1,1,0
25,13,173604.11,0,0,1,1,1,0
12,11,100763.43,0,1,0,1,1,0
18,5,438983.45,1,0,1,1,1,0
8,18,234054.71,0,1,0,1,1,0
8,6,1244224.16,1,0,1,1,1,0
2,18,147836.74,0,1,0,1,1,0
11,15,15895.38,0,0,0,1,0,1
1,1,20128.0,1,1,0,1,1,0
1,17,167716.77,0,1,0,1,1,0
15,17,321717.85,0,1,0,1,1,0
14,19,91527.79,0,1,0,1,1,0
13,17,115706.95,0,0,0,1,1,0
9,12,186146.67,0,0,0,1,1,0
2,13,5979556.06,1,1,0,1,1,0
5,10,110457.0,1,0,1,1,1,0
13,9,615591.25,0,0,1,1,1,0
22,4,350233.08,1,0,1,1,1,0
19,17,9841.18,0,0,0,1,0,1
14,4,634911.47,1,1,0,1,1,0
7,12,7006.96,0,0,0,1,0,1
16,10,29391.5,0,1,0,1,1,0
10,12,355151.57,1,0,1,1,1,0
13,11,61745.3,0,0,0,1,0,1
12,10,9651.69,0,1,0,1,1,0
9,9,161795.03,0,1,0,1,1,0
6,20,12468.26,0,0,0,1,0,1
27,13,246280.14,1,1,0,1,1,0
6,20,48233.16,0,0,0,1,1,0
6,18,46301.7,0,0,0,1,1,0
11,20,6969.59,0,0,0,1,0,1
22,12,10000000.0,1,0,1,1,1,0
13,15,163042.08,0,1,0,1,1,0
14,15,59517.22,0,0,0,1,1,0
16,13,18080.47,0,0,0,1,0,1
19,11,348915.96,1,0,1,1,1,0
9,23,5694.01,0,0,0,1,0,1
9,21,37858.79,0,0,1,1,1,0
13,16,174895.8,0,0,0,1,1,0
16,19,125917.47,0,1,0,1,1,0
2,9,2799.8,0,0,0,1,0,1
6,17,1047075.78,0,0,1,1,1,0
15,11,91681.74,0,0,0,1,1,0
14,19,86638.76,0,1,0,1,1,0
12,18,296041.94,0,0,0,1,1,0
10,17,157610.09,0,1,0,1,1,0
4,10,45077.1,1,1,0,1,1,0
7,18,272149.82,0,1,0,1,1,0
6,11,34333.06,0,0,0,1,1,0
15,12,270317.79,0,1,0,1,1,0
14,22,40137.05,0,1,0,1,1,0
14,18,172219.15,0,0,0,1,1,0
6,15,485742.7,0,0,1,1,1,0
8,18,34740.0,0,1,0,1,1,0
10,15,145695.49,0,1,0,1,1,0
13,13,30084.92,0,0,0,1,0,1
15,23,45271.85,1,1,0,1,1,0
14,24,332815.18,0,0,0,1,1,0
9,13,229864.83,0,1,0,1,1,0
8,19,247795.87,0,1,0,1,1,0
16,18,23416.21,0,0,0,1,0,1
8,19,14410.22,0,0,0,1,0,1
14,15,14589.01,0,0,0,1,0,1
2,19,212624.08,0,0,1,1,1,0
2,20,1180.06,0,0,0,1,0,1
12,10,199136.22,0,1,0,1,1,0
16,13,399976.51,0,1,0,1,1,0
9,13,75202.93,0,1,0,1,1,0
10,11,2486067.27,0,0,1,1,1,0
17,9,171808.04,0,1,0,1,1,0
8,14,103870.84,0,1,0,1,1,0
13,18,87519.78,0,0,0,1,1,0
10,9,26493.41,0,0,0,1,0,1
17,21,10000000.0,1,0,1,1,1,0
16,12,4230.56,0,0,0,1,0,1
1,14,497167.31,0,0,0,1,1,0
1,12,420762.65,0,1,0,1,1,0
16,20,253414.15,0,1,0,1,1,0
1,17,341018.75,0,1,0,1,1,0
9,13,4560.82,0,0,0,1,0,1
16,10,20184.86,0,0,0,1,0,1
13,17,30258.15,0,0,0,1,0,1
15,20,16183.14,0,0,0,1,0,1
15,23,122639.34,1,1,0,1,1,0
17,16,15229.02,0,0,0,1,0,1
16,23,141416.08,0,1,0,1,1,0
21,15,987470.17,1,0,1,1,1,0
2,20,5303.06,0,0,0,1,0,1
12,11,21323.28,1,1,0,1,1,0
13,14,196732.64,0,1,0,1,1,0
2,14,265574.37,0,1,0,1,1,0
10,9,173776.32,0,1,0,1,1,0
13,19,349182.8,0,1,0,1,1,0
13,16,534980.96,0,1,0,1,1,0
26,13,51589.87,1,1,0,1,1,0
14,15,244236.33,0,1,0,1,1,0
8,11,30438.88,0,0,0,1,1,0
6,21,12471.1,0,0,0,1,0,1
21,13,144452.14,1,0,1,1,1,0
17,9,148875.95,0,0,0,1,1,0
9,16,80453.17,0,0,0,1,1,0
10,14,419647.86,0,0,0,1,1,0
6,18,4387.8,0,0,0,1,0,1
15,21,2530.53,0,0,0,1,1,0
